PlayerId,PA,K%,BB%,ISO,wRC+,Age,WAR,success
1853,200,0.213450292,0.157894736,0.097122302,90.20454453169128,26.0,0.0,0
1907,200,0.10368181736499998,0.046136362910000006,0.034436968045,38.80783180438329,23.465,1.0726524714343693,0
193,200,0.15302025735000002,0.027578268655,0.096547242725,74.68663659311103,21.415,-0.6021907337057313,0
1965,200,0.12608078572,0.12732532714,0.15048245650999997,135.65071851435025,22.315,12.05034771959432,1
19780,200,0.15785714212,0.09082706725999999,0.1097872345,77.95955855657822,19.86,0.1574294045524241,0
198,200,0.23112994313,0.06573446279,0.04492933349,52.89116501086268,23.19,-0.1266340689494778,0
2020,200,0.137362637,0.137362637,0.197411004,121.53017601909386,24.0,-0.2242403064351664,0
2066,200,0.100401606,0.036144578,0.073913043,70.99892266183618,24.0,-0.0896277500933589,0
2082,200,0.120930232,0.060465116,0.133333333,128.6752665460169,26.0,0.0,0
211,200,0.20766129,0.088709677,0.171945701,114.49073370235762,25.0,13.086768783094104,1
2146,200,0.11590908999999999,0.047727272,0.072681704,100.98192579556057,25.0,0.0553394693963971,0
2152,200,0.118387909,0.078085642,0.126404494,104.4266049037672,24.0,0.0,0
2162,200,0.144262295,0.101639344,0.09345794400000002,85.83520374372249,26.0,-9.3989202347e-06,0
2172,200,0.221120218405,0.055273223955,0.11981653620499999,64.5244754101638,25.215,0.2809241790428577,0
2179,200,0.140672782,0.091743119,0.177700348,147.1559988892796,24.0,1.0388733250669628,0
2187,200,0.25065963,0.029023746,0.26062323,117.39897974571984,25.0,0.5695891024178248,0
2199,200,0.15366863856000001,0.05201183414000001,0.13393089434,93.26540673704865,24.02,-0.6657354794248042,0
2205,200,0.19170833242000002,0.10589583327,0.21138405372000002,105.29802619507849,24.01,0.0,0
2218,200,0.195710455,0.136729222,0.24761904700000004,157.11683902728493,26.0,5.2164166986633145,1
2223,200,0.232142857,0.077380952,0.182119205,104.99757909438068,26.0,0.0,0
2224,200,0.172413793,0.058189655,0.141860465,115.51120244724326,25.0,0.0,0
2225,200,0.131016042,0.077540106,0.133136095,122.80901163701166,25.0,0.2795715444513835,0
2238,200,0.201946472,0.04622871,0.214470285,92.8328132642026,26.0,-0.9711853015792732,0
2280,200,0.142131979,0.106598984,0.23076923000000002,144.19092529573572,24.0,-1.2823122990161768,0
2312,200,0.29704255274,0.103425531695,0.21213685054999998,137.24290919345015,23.595,0.3285847235410813,0
2369,200,0.229838709,0.084677419,0.066666666,62.17024383248808,25.0,-0.1336038762078198,0
2396,200,0.158536585,0.182926829,0.280612245,170.2267952411019,24.0,28.776561386055832,1
2408,200,0.2303124998,0.09124999934,0.12145961252000001,86.32811715188762,25.61,0.9061834071200088,0
2411,200,0.12611111042,0.07373015824000001,0.12958155694,109.63564853445578,20.26,2.168468903438143,0
2430,200,0.139130434,0.056521739,0.066037736,69.62784133205851,23.0,5.514379607617909,1
2481,200,0.20408675781500002,0.08248858374000001,0.089444444355,81.61191061536779,25.61,-0.7684731679090011,0
2495,200,0.244604316,0.115107913,0.256198347,140.69116559156362,23.0,7.588617711622813,1
2498,200,0.147465437,0.133640552,0.125,129.9497612545424,24.0,1.6357915856850476,0
2502,200,0.19127516700000002,0.104026845,0.295454545,163.08200151750535,24.0,6.549754403386041,1
2505,200,0.128318584,0.12168141500000001,0.162790697,111.21756862380843,22.0,6.819191983615497,1
2510,200,0.226086956,0.066666666,0.202531646,114.7720491857592,23.0,-1.7975202059193394,0
